gene_id;chr_n;pos0;biotype;fold_change
ENSG00000269831;chr1;739137;protein_coding
ENSG00000067606;chr1;1981909;protein_coding
ENSG00000078369;chr1;1822495;protein_coding
ENSG00000116151;chr1;2323146;protein_coding
ENSG00000142606;chr1;2564481;protein_coding
ENSG00000142609;chr1;1935276;protein_coding
ENSG00000149527;chr1;2357419;protein_coding
ENSG00000157870;chr1;2517930;protein_coding
ENSG00000157873;chr1;2487078;protein_coding
ENSG00000157881;chr1;2458039;protein_coding
ENSG00000157911;chr1;2345236;protein_coding
ENSG00000157916;chr1;2323267;protein_coding
ENSG00000157933;chr1;2160134;protein_coding
ENSG00000162585;chr1;2144159;protein_coding
ENSG00000169885;chr1;1846266;protein_coding
ENSG00000178821;chr1;1850712;protein_coding
ENSG00000187730;chr1;1950780;protein_coding
ENSG00000197921;chr1;2461684;protein_coding
ENSG00000203301;chr1;2145620;protein_coding
ENSG00000269554;chr1;2121237;protein_coding
ENSG00000269753;chr1;2258581;protein_coding
ENSG00000215912;chr1;2718286;protein_coding
ENSG00000142611;chr1;2985732;protein_coding;-29.161486126637698
ENSG00000169717;chr1;2938046;protein_coding
ENSG00000078900;chr1;3569084;protein_coding
ENSG00000116198;chr1;3773778;protein_coding
ENSG00000116213;chr1;3569325;protein_coding
ENSG00000130762;chr1;3370990;protein_coding
ENSG00000130764;chr1;3713068;protein_coding
ENSG00000158109;chr1;3541566;protein_coding
ENSG00000162591;chr1;3528059;protein_coding
ENSG00000162592;chr1;3668962;protein_coding
ENSG00000169598;chr1;3773845;protein_coding
ENSG00000198912;chr1;3816857;protein_coding
ENSG00000235169;chr1;3689352;protein_coding
ENSG00000196581;chr1;4714792;protein_coding
ENSG00000007923;chr1;6761984;protein_coding
ENSG00000041988;chr1;6684926;protein_coding
ENSG00000069424;chr1;6051526;protein_coding
ENSG00000069812;chr1;6484730;protein_coding
ENSG00000097021;chr1;6454451;protein_coding
ENSG00000116237;chr1;6296032;protein_coding
ENSG00000116251;chr1;6269449;protein_coding
ENSG00000116254;chr1;6240183;protein_coding
ENSG00000116273;chr1;6673745;protein_coding
ENSG00000131697;chr1;6052533;protein_coding
ENSG00000158286;chr1;6265535;protein_coding
ENSG00000158292;chr1;6321035;protein_coding
ENSG00000162408;chr1;6614595;protein_coding
ENSG00000162413;chr1;6674667;protein_coding
ENSG00000171680;chr1;6580121;protein_coding
ENSG00000171735;chr1;6845384;protein_coding
ENSG00000173662;chr1;6615241;protein_coding
ENSG00000173673;chr1;6304252;protein_coding
ENSG00000187017;chr1;6484848;protein_coding
ENSG00000204859;chr1;6640061;protein_coding
ENSG00000215788;chr1;6526255;protein_coding
ENSG00000268332;chr1;6101399;protein_coding
ENSG00000049245;chr1;7831329;protein_coding
ENSG00000049246;chr1;7844380;protein_coding;-3.0168470339349867
ENSG00000049247;chr1;7913572;protein_coding
ENSG00000049249;chr1;8000926;protein_coding
ENSG00000116285;chr1;8086368;protein_coding
ENSG00000116288;chr1;8014351;protein_coding
ENSG00000142599;chr1;8877702;protein_coding
ENSG00000162426;chr1;8377886;protein_coding
ENSG00000049239;chr1;9294834;protein_coding
ENSG00000074800;chr1;8939308;protein_coding
ENSG00000131686;chr1;9005926;protein_coding
ENSG00000142583;chr1;9148537;protein_coding
ENSG00000171621;chr1;9352939;protein_coding
ENSG00000180758;chr1;9189229;protein_coding
ENSG00000197241;chr1;9086404;protein_coding
ENSG00000171608;chr1;9711790;protein_coding
ENSG00000171612;chr1;9599541;protein_coding
ENSG00000179840;chr1;9714644;protein_coding
ENSG00000188807;chr1;9648932;protein_coding
ENSG00000054523;chr1;10270863;protein_coding
ENSG00000130939;chr1;10092890;protein_coding
ENSG00000162441;chr1;10003465;protein_coding
ENSG00000162444;chr1;10057264;protein_coding
ENSG00000171603;chr1;9884584;protein_coding
ENSG00000173614;chr1;10003486;protein_coding
ENSG00000178585;chr1;9970394;protein_coding
ENSG00000130940;chr1;10856707;protein_coding
ENSG00000142655;chr1;10532345;protein_coding
ENSG00000142657;chr1;10458649;protein_coding
ENSG00000160049;chr1;10532583;protein_coding
ENSG00000175279;chr1;10490159;protein_coding
ENSG00000241563;chr1;10509776;protein_coding
ENSG00000251503;chr1;10490159;protein_coding
ENSG00000009724;chr1;11107290;protein_coding
ENSG00000120948;chr1;11072414;protein_coding
ENSG00000175262;chr1;11042094;protein_coding
ENSG00000116649;chr1;11120081;protein_coding
ENSG00000171824;chr1;11159938;protein_coding
ENSG00000198793;chr1;11322564;protein_coding
ENSG00000011021;chr1;11866207;protein_coding
ENSG00000116661;chr1;11715842;protein_coding
ENSG00000116663;chr1;11724181;protein_coding
ENSG00000116670;chr1;11751707;protein_coding
ENSG00000120942;chr1;11333263;protein_coding
ENSG00000132879;chr1;11714432;protein_coding
ENSG00000162490;chr1;11751786;protein_coding
ENSG00000171819;chr1;11249398;protein_coding
ENSG00000177000;chr1;11866977;protein_coding
ENSG00000177674;chr1;11796141;protein_coding
ENSG00000204624;chr1;11539223;protein_coding
ENSG00000215910;chr1;11821844;protein_coding
ENSG00000083444;chr1;11994262;protein_coding
ENSG00000116685;chr1;11986485;protein_coding
ENSG00000116688;chr1;12040238;protein_coding
ENSG00000116691;chr1;12079523;protein_coding
ENSG00000120937;chr1;11918988;protein_coding
ENSG00000120949;chr1;12123434;protein_coding
ENSG00000175206;chr1;11908402;protein_coding;-3.7831439880190953
ENSG00000028137;chr1;12227060;protein_coding
ENSG00000048707;chr1;12290124;protein_coding
ENSG00000116726;chr1;12834984;protein_coding
ENSG00000157330;chr1;12806163;protein_coding
ENSG00000162496;chr1;12677737;protein_coding
ENSG00000188984;chr1;12776118;protein_coding
ENSG00000204518;chr1;12704566;protein_coding
ENSG00000116721;chr1;12851546;protein_coding
ENSG00000179172;chr1;12908578;protein_coding
ENSG00000204513;chr1;12891264;protein_coding
ENSG00000120952;chr1;12916941;protein_coding
ENSG00000243073;chr1;12946025;protein_coding
ENSG00000187545;chr1;12958101;protein_coding
ENSG00000204508;chr1;13035543;protein_coding
ENSG00000204510;chr1;12976450;protein_coding
ENSG00000232423;chr1;13117751;protein_coding
ENSG00000239810;chr1;13052998;protein_coding
ENSG00000182330;chr1;13390765;protein_coding
ENSG00000204502;chr1;13359819;protein_coding
ENSG00000204503;chr1;13331692;protein_coding
ENSG00000229571;chr1;13219581;protein_coding
ENSG00000204495;chr1;13452656;protein_coding
ENSG00000204501;chr1;13421176;protein_coding
ENSG00000204486;chr1;13516066;protein_coding
ENSG00000204488;chr1;13495254;protein_coding
ENSG00000204491;chr1;13477522;protein_coding
ENSG00000157358;chr1;13641973;protein_coding
ENSG00000116731;chr1;14026693;protein_coding
ENSG00000162493;chr1;13909960;protein_coding;-3.0760364034056282
ENSG00000162494;chr1;13840543;protein_coding
ENSG00000204478;chr1;13736907;protein_coding
ENSG00000204479;chr1;13716092;protein_coding
ENSG00000204480;chr1;13698405;protein_coding
ENSG00000204481;chr1;13673511;protein_coding
ENSG00000189337;chr1;14925200;protein_coding
ENSG00000116138;chr1;15853308;protein_coding
ENSG00000116771;chr1;15911605;protein_coding
ENSG00000132906;chr1;15853029;protein_coding
ENSG00000142615;chr1;15783223;protein_coding
ENSG00000142621;chr1;15573768;protein_coding
ENSG00000142634;chr1;15736391;protein_coding;-4.641295466806433
ENSG00000162438;chr1;15764935;protein_coding
ENSG00000171729;chr1;15479028;protein_coding
ENSG00000197312;chr1;15943995;protein_coding
ENSG00000204464;chr1;15497813;protein_coding
ENSG00000215704;chr1;15792404;protein_coding
ENSG00000116786;chr1;16010827;protein_coding
ENSG00000162458;chr1;16083102;protein_coding
ENSG00000162460;chr1;16068917;protein_coding
ENSG00000162461;chr1;16062900;protein_coding
ENSG00000215695;chr1;15986364;protein_coding
ENSG00000065526;chr1;16174359;protein_coding
ENSG00000116809;chr1;16302627;protein_coding
ENSG00000142627;chr1;16482582;protein_coding
ENSG00000173641;chr1;16346089;protein_coding
ENSG00000183888;chr1;16330731;protein_coding
ENSG00000184908;chr1;16370272;protein_coding;-2.2844149923851718
ENSG00000185519;chr1;16400127;protein_coding;-2.4165624548827926
ENSG00000186510;chr1;16345370;protein_coding
ENSG00000037637;chr1;16678949;protein_coding
ENSG00000055070;chr1;16679070;protein_coding
ENSG00000132881;chr1;16563657;protein_coding
ENSG00000142632;chr1;16539104;protein_coding
ENSG00000157191;chr1;16767167;protein_coding
ENSG00000187144;chr1;16763919;protein_coding
ENSG00000204377;chr1;16556038;protein_coding
ENSG00000058453;chr1;17066768;protein_coding
ENSG00000117122;chr1;17307330;protein_coding
ENSG00000219481;chr1;16940057;protein_coding
ENSG00000237847;chr1;16999498;protein_coding
ENSG00000268674;chr1;16865561;protein_coding
ENSG00000268991;chr1;17060956;protein_coding
ENSG00000117118;chr1;17380665;protein_coding
ENSG00000159363;chr1;17338423;protein_coding
ENSG00000117115;chr1;17445948;protein_coding
ENSG00000142619;chr1;17575593;protein_coding
ENSG00000142623;chr1;17531621;protein_coding
ENSG00000159339;chr1;17634690;protein_coding
ENSG00000269468;chr1;17676070;protein_coding
ENSG00000179051;chr1;17766220;protein_coding
ENSG00000074964;chr1;17866330;protein_coding
ENSG00000117148;chr1;18081808;protein_coding
ENSG00000009709;chr1;18957500;protein_coding
ENSG00000117154;chr1;18434240;protein_coding
ENSG00000159423;chr1;19229275;protein_coding
ENSG00000169991;chr1;19283180;protein_coding
ENSG00000179002;chr1;19186176;protein_coding
ENSG00000179023;chr1;18807424;protein_coding
ENSG00000255275;chr1;19247615;protein_coding
ENSG00000040487;chr1;19638820;protein_coding
ENSG00000053371;chr1;19638640;protein_coding
ENSG00000053372;chr1;19578033;protein_coding
ENSG00000077549;chr1;19812066;protein_coding
ENSG00000127463;chr1;19578046;protein_coding
ENSG00000127481;chr1;19536770;protein_coding
ENSG00000158747;chr1;19967048;protein_coding
ENSG00000162482;chr1;19615744;protein_coding
ENSG00000173436;chr1;19923477;protein_coding
ENSG00000270136;chr1;19923473;protein_coding
ENSG00000158748;chr1;19991780;protein_coding
ENSG00000162542;chr1;20126438;protein_coding
ENSG00000127472;chr1;20354672;protein_coding
ENSG00000169914;chr1;20209006;protein_coding
ENSG00000178828;chr1;20141771;protein_coding
ENSG00000188257;chr1;20306932;protein_coding
ENSG00000188784;chr1;20250110;protein_coding
ENSG00000117215;chr1;20446050;protein_coding
ENSG00000158786;chr1;20465819;protein_coding
ENSG00000158816;chr1;20617412;protein_coding
ENSG00000162543;chr1;20512578;protein_coding
ENSG00000187980;chr1;20503917;protein_coding
ENSG00000090432;chr1;20834654;protein_coding
ENSG00000117245;chr1;21044510;protein_coding;-2.498215144222417
ENSG00000127483;chr1;21113816;protein_coding
ENSG00000158825;chr1;20915441;protein_coding
ENSG00000158828;chr1;20959948;protein_coding
ENSG00000162545;chr1;20812713;protein_coding
ENSG00000183114;chr1;20878932;protein_coding
ENSG00000189410;chr1;21059330;protein_coding
ENSG00000244038;chr1;20988000;protein_coding
ENSG00000075151;chr1;21503377;protein_coding
ENSG00000004487;chr1;23345941;protein_coding
ENSG00000070831;chr1;22379120;protein_coding
ENSG00000070886;chr1;22890057;protein_coding
ENSG00000076864;chr1;21995801;protein_coding
ENSG00000090686;chr1;22110099;protein_coding
ENSG00000125944;chr1;23670829;protein_coding
ENSG00000125945;chr1;23695935;protein_coding
ENSG00000133216;chr1;23037332;protein_coding
ENSG00000142789;chr1;22328149;protein_coding
ENSG00000142794;chr1;21766621;protein_coding
ENSG00000142798;chr1;22263790;protein_coding
ENSG00000159189;chr1;22970123;protein_coding
ENSG00000162551;chr1;21835858;protein_coding;4.447538345249208
ENSG00000162552;chr1;22470462;protein_coding
ENSG00000169641;chr1;23504301;protein_coding
ENSG00000173369;chr1;22979255;protein_coding
ENSG00000173372;chr1;22962999;protein_coding
ENSG00000179546;chr1;23521222;protein_coding
ENSG00000184677;chr1;22778344;protein_coding
ENSG00000187942;chr1;22138758;protein_coding
ENSG00000204219;chr1;23751233;protein_coding
ENSG00000215906;chr1;23291831;protein_coding
ENSG00000219073;chr1;22303514;protein_coding
ENSG00000227868;chr1;23342343;protein_coding
ENSG00000249087;chr1;23695490;protein_coding
ENSG00000088280;chr1;23811061;protein_coding
ENSG00000007968;chr1;23857712;protein_coding
ENSG00000117318;chr1;23886285;protein_coding
ENSG00000142676;chr1;24018269;protein_coding
ENSG00000197880;chr1;23907985;protein_coding
ENSG00000011007;chr1;24069645;protein_coding
ENSG00000011009;chr1;24117460;protein_coding
ENSG00000057757;chr1;24104895;protein_coding
ENSG00000117305;chr1;24165110;protein_coding
ENSG00000117308;chr1;24127271;protein_coding
ENSG00000142661;chr1;24438665;protein_coding;2.2501637597311035
ENSG00000142677;chr1;24469611;protein_coding
ENSG00000158055;chr1;24645812;protein_coding
ENSG00000179163;chr1;24194784;protein_coding
ENSG00000185436;chr1;24514449;protein_coding
ENSG00000188529;chr1;24307417;protein_coding
ENSG00000188822;chr1;24285549;protein_coding
ENSG00000189266;chr1;24285599;protein_coding
ENSG00000001460;chr1;24743424;protein_coding
ENSG00000001461;chr1;24742284;protein_coding
ENSG00000020633;chr1;25291612;protein_coding
ENSG00000117602;chr1;24829387;protein_coding
ENSG00000117614;chr1;25558993;protein_coding
ENSG00000117616;chr1;25664704;protein_coding
ENSG00000133226;chr1;24958207;protein_coding
ENSG00000169504;chr1;25071848;protein_coding
ENSG00000184454;chr1;24882602;protein_coding
ENSG00000187010;chr1;25598884;protein_coding
ENSG00000117643;chr1;25943959;protein_coding
ENSG00000157978;chr1;25870071;protein_coding
ENSG00000183726;chr1;25664408;protein_coding
ENSG00000188672;chr1;25756683;protein_coding
ENSG00000204178;chr1;25757388;protein_coding
ENSG00000117632;chr1;26233482;protein_coding
ENSG00000117640;chr1;26145131;protein_coding
ENSG00000127423;chr1;26185903;protein_coding
ENSG00000130695;chr1;26560691;protein_coding
ENSG00000142669;chr1;26605667;protein_coding
ENSG00000142675;chr1;26503894;protein_coding
ENSG00000142684;chr1;26496362;protein_coding
ENSG00000158006;chr1;26324648;protein_coding
ENSG00000158008;chr1;26346375;protein_coding
ENSG00000158014;chr1;26372624;protein_coding
ENSG00000158022;chr1;26394927;protein_coding
ENSG00000158062;chr1;26644854;protein_coding
ENSG00000162430;chr1;26126667;protein_coding
ENSG00000169442;chr1;26644448;protein_coding
ENSG00000175087;chr1;26437664;protein_coding
ENSG00000176092;chr1;26680621;protein_coding
ENSG00000182749;chr1;26197744;protein_coding
ENSG00000188782;chr1;26517052;protein_coding
ENSG00000197245;chr1;26485511;protein_coding
ENSG00000223474;chr1;26147288;protein_coding
ENSG00000255054;chr1;26137961;protein_coding
ENSG00000176083;chr1;26701013;protein_coding
ENSG00000117676;chr1;26856252;protein_coding
ENSG00000117682;chr1;26758773;protein_coding
ENSG00000131914;chr1;26737269;protein_coding
ENSG00000198830;chr1;26798941;protein_coding
ENSG00000117713;chr1;27022524;protein_coding
ENSG00000060642;chr1;27113963;protein_coding
ENSG00000090273;chr1;27226729;protein_coding
ENSG00000131910;chr1;27240457;protein_coding
ENSG00000142751;chr1;27216788;protein_coding
ENSG00000175707;chr1;27286897;protein_coding
ENSG00000175793;chr1;27189633;protein_coding
ENSG00000198746;chr1;27226957;protein_coding
ENSG00000204160;chr1;27153201;protein_coding
ENSG00000158246;chr1;27339327;protein_coding;2.6802410190609707
ENSG00000253368;chr1;27320198;protein_coding
ENSG00000000938;chr1;27961788;protein_coding
ENSG00000090020;chr1;27493472;protein_coding
ENSG00000126705;chr1;27930942;protein_coding
ENSG00000126709;chr1;27998729;protein_coding
ENSG00000142733;chr1;27693383;protein_coding
ENSG00000142748;chr1;27701315;protein_coding
ENSG00000142765;chr1;27668513;protein_coding
ENSG00000142784;chr1;27561007;protein_coding
ENSG00000158195;chr1;27816669;protein_coding
ENSG00000174950;chr1;27709870;protein_coding
ENSG00000181773;chr1;27719148;protein_coding;3.326307510334254
ENSG00000186501;chr1;27648651;protein_coding
ENSG00000009780;chr1;28052490;protein_coding
ENSG00000117748;chr1;28241257;protein_coding
ENSG00000117751;chr1;28157289;protein_coding
ENSG00000117758;chr1;28099694;protein_coding
ENSG00000126698;chr1;28559536;protein_coding
ENSG00000130766;chr1;28586038;protein_coding
ENSG00000130768;chr1;28261504;protein_coding;-2.007315186595717
ENSG00000130770;chr1;28562620;protein_coding
ENSG00000130775;chr1;28199055;protein_coding
ENSG00000158156;chr1;28285973;protein_coding
ENSG00000158161;chr1;28415207;protein_coding
ENSG00000169403;chr1;28520447;protein_coding
ENSG00000215902;chr1;28527152;protein_coding
ENSG00000268552;chr1;28177255;protein_coding
ENSG00000269804;chr1;28527070;protein_coding
ENSG00000130772;chr1;28655513;protein_coding
ENSG00000180198;chr1;28832455;protein_coding
ENSG00000204138;chr1;28696114;protein_coding
ENSG00000116329;chr1;29138654;protein_coding
ENSG00000120656;chr1;28969597;protein_coding
ENSG00000162419;chr1;28995244;protein_coding
ENSG00000180098;chr1;28879597;protein_coding
ENSG00000188060;chr1;28918712;protein_coding
ENSG00000198492;chr1;29063133;protein_coding
ENSG00000159023;chr1;29213603;protein_coding
ENSG00000116350;chr1;29508499;protein_coding
ENSG00000116353;chr1;29557454;protein_coding
ENSG00000253304;chr1;29450447;protein_coding;2.1973567723704015
ENSG00000060656;chr1;29563028;protein_coding;-2.9265551498925624
ENSG00000162510;chr1;31196434;protein_coding
ENSG00000162511;chr1;31230667;protein_coding
ENSG00000134644;chr1;31538838;protein_coding
ENSG00000162512;chr1;31381608;protein_coding
ENSG00000060688;chr1;31769662;protein_coding
ENSG00000084628;chr1;31712401;protein_coding;-2.550336037389884
ENSG00000084636;chr1;32169920;protein_coding
ENSG00000121753;chr1;32230494;protein_coding;-2.169733292633107
ENSG00000121764;chr1;32083287;protein_coding
ENSG00000121766;chr1;31769842;protein_coding
ENSG00000121769;chr1;31849697;protein_coding
ENSG00000134668;chr1;32281652;protein_coding
ENSG00000142910;chr1;32042116;protein_coding
ENSG00000162517;chr1;32110497;protein_coding
ENSG00000168528;chr1;31882412;protein_coding
ENSG00000268950;chr1;31902614;protein_coding
ENSG00000025800;chr1;32573639;protein_coding
ENSG00000121774;chr1;32479430;protein_coding
ENSG00000121775;chr1;32537632;protein_coding
ENSG00000184007;chr1;32410457;protein_coding
ENSG00000212673;chr1;32379174;protein_coding
ENSG00000084652;chr1;32645287;protein_coding
ENSG00000084623;chr1;32687529;protein_coding
ENSG00000160050;chr1;32665987;protein_coding
ENSG00000160051;chr1;32671236;protein_coding
ENSG00000160055;chr1;32687972;protein_coding
ENSG00000182866;chr1;32716840;protein_coding
ENSG00000183615;chr1;32712834;protein_coding
ENSG00000222046;chr1;32674695;protein_coding
ENSG00000116478;chr1;32757687;protein_coding
ENSG00000160058;chr1;32860332;protein_coding
ENSG00000160062;chr1;33005028;protein_coding
ENSG00000162520;chr1;33169197;protein_coding
ENSG00000162521;chr1;33116743;protein_coding
ENSG00000162522;chr1;33207486;protein_coding
ENSG00000162526;chr1;32817122;protein_coding
ENSG00000175130;chr1;32801980;protein_coding
ENSG00000176261;chr1;33116504;protein_coding
ENSG00000225828;chr1;32829879;protein_coding
ENSG00000254553;chr1;32930658;protein_coding
ENSG00000273274;chr1;32930670;protein_coding
ENSG00000116497;chr1;33282368;protein_coding
ENSG00000121900;chr1;33367039;protein_coding
ENSG00000121905;chr1;33351595;protein_coding
ENSG00000134684;chr1;33283754;protein_coding
ENSG00000160097;chr1;33338083;protein_coding
ENSG00000004455;chr1;33546597;protein_coding
ENSG00000116514;chr1;33430286;protein_coding
ENSG00000267885;chr1;33439268;protein_coding
ENSG00000116525;chr1;33647660;protein_coding
ENSG00000142920;chr1;33546705;protein_coding
ENSG00000121903;chr1;33938246;protein_coding
ENSG00000121904;chr1;34631443;protein_coding
ENSG00000134686;chr1;33896653;protein_coding
ENSG00000160094;chr1;33722146;protein_coding
ENSG00000184389;chr1;33786699;protein_coding
ENSG00000116544;chr1;35395186;protein_coding
ENSG00000116560;chr1;35658749;protein_coding
ENSG00000142698;chr1;34632484;protein_coding
ENSG00000163866;chr1;35325417;protein_coding
ENSG00000163867;chr1;35497569;protein_coding
ENSG00000176256;chr1;34326076;protein_coding
ENSG00000187513;chr1;35258599;protein_coding;6.754256892099069
ENSG00000188910;chr1;35246790;protein_coding
ENSG00000189280;chr1;35220648;protein_coding
ENSG00000189433;chr1;35225342;protein_coding
ENSG00000197056;chr1;35525387;protein_coding
ENSG00000243749;chr1;35450954;protein_coding
ENSG00000271741;chr1;35497342;protein_coding
ENSG00000020129;chr1;36023074;protein_coding
ENSG00000116819;chr1;36038971;protein_coding
ENSG00000126067;chr1;36107445;protein_coding
ENSG00000142687;chr1;36023551;protein_coding
ENSG00000146463;chr1;35734568;protein_coding
ENSG00000054116;chr1;36615098;protein_coding
ENSG00000054118;chr1;36690017;protein_coding
ENSG00000092847;chr1;36335409;protein_coding
ENSG00000092850;chr1;36549676;protein_coding
ENSG00000092853;chr1;36235568;protein_coding
ENSG00000116863;chr1;36554476;protein_coding
ENSG00000116871;chr1;36621180;protein_coding
ENSG00000126070;chr1;36396319;protein_coding
ENSG00000134698;chr1;36273773;protein_coding
ENSG00000142686;chr1;36185073;protein_coding
ENSG00000171812;chr1;36590821;protein_coding
ENSG00000116883;chr1;36789335;protein_coding
ENSG00000116885;chr1;36916086;protein_coding
ENSG00000116898;chr1;36930038;protein_coding
ENSG00000119535;chr1;36948879;protein_coding
ENSG00000142694;chr1;36789755;protein_coding
ENSG00000181817;chr1;36863493;protein_coding
ENSG00000196182;chr1;36851497;protein_coding
ENSG00000214193;chr1;36771988;protein_coding
ENSG00000163873;chr1;37499730;protein_coding
ENSG00000116922;chr1;38157914;protein_coding
ENSG00000134690;chr1;38158090;protein_coding;-2.574477035034916
ENSG00000134697;chr1;38061536;protein_coding
ENSG00000163874;chr1;37940153;protein_coding
ENSG00000163875;chr1;37980375;protein_coding
ENSG00000163877;chr1;38019903;protein_coding
ENSG00000163879;chr1;38022520;protein_coding
ENSG00000169218;chr1;38100595;protein_coding
ENSG00000183317;chr1;38230805;protein_coding;4.622881118933773
ENSG00000185090;chr1;38259474;protein_coding
ENSG00000188786;chr1;38325292;protein_coding
ENSG00000196449;chr1;38273857;protein_coding
ENSG00000197982;chr1;38272651;protein_coding
ENSG00000116954;chr1;39325495;protein_coding
ENSG00000131233;chr1;39347289;protein_coding
ENSG00000158315;chr1;39407471;protein_coding
ENSG00000183386;chr1;38471278;protein_coding
ENSG00000183431;chr1;38456593;protein_coding
ENSG00000183520;chr1;38474930;protein_coding
ENSG00000185668;chr1;38512450;protein_coding
ENSG00000204084;chr1;38412729;protein_coding
ENSG00000214114;chr1;39347289;protein_coding
ENSG00000230610;chr1;38293886;protein_coding
ENSG00000043514;chr1;40349183;protein_coding
ENSG00000084072;chr1;40157854;protein_coding
ENSG00000090621;chr1;40042462;protein_coding;2.321312583000238
ENSG00000116981;chr1;40137710;protein_coding
ENSG00000116983;chr1;40157361;protein_coding
ENSG00000116985;chr1;40254533;protein_coding
ENSG00000116990;chr1;40367928;protein_coding
ENSG00000117000;chr1;40627045;protein_coding
ENSG00000127603;chr1;39546988;protein_coding
ENSG00000131236;chr1;40505905;protein_coding
ENSG00000131238;chr1;40563375;protein_coding
ENSG00000163909;chr1;40105617;protein_coding;5.390226742797918
ENSG00000168389;chr1;40420802;protein_coding
ENSG00000168653;chr1;39491990;protein_coding
ENSG00000174574;chr1;39456895;protein_coding
ENSG00000183682;chr1;39957318;protein_coding
ENSG00000198754;chr1;40237020;protein_coding
ENSG00000255103;chr1;39876151;protein_coding;2.031204606583218
ENSG00000049089;chr1;40783488;protein_coding
ENSG00000084070;chr1;40810522;protein_coding
ENSG00000084073;chr1;40723779;protein_coding
ENSG00000188800;chr1;40711619;protein_coding
ENSG00000117010;chr1;40997233;protein_coding
ENSG00000164002;chr1;40974413;protein_coding
ENSG00000187801;chr1;40915774;protein_coding
ENSG00000187815;chr1;40942887;protein_coding
ENSG00000066136;chr1;41157320;protein_coding
ENSG00000117016;chr1;41131329;protein_coding
ENSG00000117013;chr1;41249684;protein_coding;-2.1533407451875215
ENSG00000179862;chr1;41328018;protein_coding
ENSG00000010803;chr1;41707826;protein_coding
ENSG00000171790;chr1;41488909;protein_coding
ENSG00000171793;chr1;41445007;protein_coding
ENSG00000204060;chr1;41827594;protein_coding;-2.1793829036151355
ENSG00000127124;chr1;42501596;protein_coding;2.4899818685969812
ENSG00000127129;chr1;41950344;protein_coding
ENSG00000044012;chr1;42619092;protein_coding
ENSG00000197273;chr1;42630389;protein_coding
ENSG00000198815;chr1;42801548;protein_coding
ENSG00000177181;chr1;42846466;protein_coding
ENSG00000066185;chr1;42921938;protein_coding
ENSG00000127125;chr1;42921788;protein_coding
ENSG00000186409;chr1;42929001;protein_coding
ENSG00000065978;chr1;43148098;protein_coding
ENSG00000117385;chr1;43232755;protein_coding
ENSG00000117394;chr1;43424530;protein_coding
ENSG00000164007;chr1;43205925;protein_coding;-2.5991489643750674
ENSG00000164008;chr1;43232940;protein_coding
ENSG00000164010;chr1;43282795;protein_coding
ENSG00000164011;chr1;43312280;protein_coding
ENSG00000171960;chr1;43124096;protein_coding
ENSG00000177868;chr1;43282954;protein_coding
ENSG00000066056;chr1;43766664;protein_coding
ENSG00000066135;chr1;44115829;protein_coding
