gene_id;chr_n;pos0;biotype;fold_change
ENSMUSG00000051285;chr1;7079231;protein_coding
ENSMUSG00000073741;chr1;6205373;protein_coding
ENSMUSG00000005886;chr1;13364164;protein_coding
ENSMUSG00000016918;chr1;12708610;protein_coding
ENSMUSG00000025935;chr1;13579945;protein_coding
ENSMUSG00000025938;chr1;12981258;protein_coding
ENSMUSG00000042414;chr1;13117244;protein_coding
ENSMUSG00000057715;chr1;11404193;protein_coding
ENSMUSG00000025937;chr1;13650601;protein_coding
ENSMUSG00000067813;chr1;13658852;protein_coding
ENSMUSG00000025930;chr1;14746047;protein_coding
ENSMUSG00000025932;chr1;14300281;protein_coding
ENSMUSG00000032769;chr1;14908943;protein_coding
ENSMUSG00000054493;chr1;14745535;protein_coding
ENSMUSG00000061187;chr1;15057114;protein_coding
ENSMUSG00000025777;chr1;17135478;protein_coding
ENSMUSG00000025779;chr1;16678514;protein_coding
ENSMUSG00000025920;chr1;16509322;protein_coding
ENSMUSG00000025921;chr1;16095963;protein_coding
ENSMUSG00000025925;chr1;15795739;protein_coding
ENSMUSG00000025939;chr1;16609570;protein_coding
ENSMUSG00000025940;chr1;16655272;protein_coding
ENSMUSG00000032719;chr1;15882803;protein_coding
ENSMUSG00000042686;chr1;17087970;protein_coding
ENSMUSG00000043716;chr1;16094483;protein_coding
ENSMUSG00000067795;chr1;16083406;protein_coding
ENSMUSG00000079658;chr1;16646946;protein_coding
ENSMUSG00000079660;chr1;16071293;protein_coding
ENSMUSG00000025776;chr1;17717498;protein_coding
ENSMUSG00000067780;chr1;17591985;protein_coding
ENSMUSG00000025929;chr1;20720986;protein_coding
ENSMUSG00000025931;chr1;20880698;protein_coding
ENSMUSG00000025933;chr1;21208710;protein_coding
ENSMUSG00000025934;chr1;21230688;protein_coding;-1.537912422116956
ENSMUSG00000025936;chr1;21288393;protein_coding
ENSMUSG00000041779;chr1;21069306;protein_coding
ENSMUSG00000041809;chr1;20941769;protein_coding
ENSMUSG00000041859;chr1;20810306;protein_coding
ENSMUSG00000041872;chr1;20774351;protein_coding
ENSMUSG00000043760;chr1;20608145;protein_coding
ENSMUSG00000067750;chr1;21339995;protein_coding
ENSMUSG00000028033;chr1;21952023;protein_coding
ENSMUSG00000041670;chr1;22812563;protein_coding
ENSMUSG00000041722;chr1;21358412;protein_coding
ENSMUSG00000026158;chr1;23390014;protein_coding
ENSMUSG00000073729;chr1;23263245;protein_coding
ENSMUSG00000073730;chr1;23109070;protein_coding
ENSMUSG00000026141;chr1;24594276;protein_coding
ENSMUSG00000026147;chr1;24184544;protein_coding
ENSMUSG00000026153;chr1;24093413;protein_coding
ENSMUSG00000026154;chr1;24012471;protein_coding
ENSMUSG00000026155;chr1;23929128;protein_coding
ENSMUSG00000026156;chr1;23768857;protein_coding
ENSMUSG00000026058;chr1;32229572;protein_coding;-1.690528337938721
ENSMUSG00000049830;chr1;32577844;protein_coding
ENSMUSG00000067716;chr1;32602979;protein_coding
ENSMUSG00000078294;chr1;32730574;protein_coding
ENSMUSG00000001138;chr1;36568721;protein_coding
ENSMUSG00000001143;chr1;36502116;protein_coding
ENSMUSG00000010453;chr1;36426026;protein_coding
ENSMUSG00000026115;chr1;37210689;protein_coding
ENSMUSG00000026116;chr1;36996372;protein_coding
ENSMUSG00000026117;chr1;36818706;protein_coding;-2.275041243959665
ENSMUSG00000026121;chr1;36615194;protein_coding
ENSMUSG00000037351;chr1;36766802;protein_coding
ENSMUSG00000037408;chr1;36528465;protein_coding
ENSMUSG00000037432;chr1;36466236;protein_coding
ENSMUSG00000037447;chr1;36364596;protein_coding
ENSMUSG00000037470;chr1;36301121;protein_coding
ENSMUSG00000045216;chr1;36125245;protein_coding
ENSMUSG00000046337;chr1;36740028;protein_coding
ENSMUSG00000047180;chr1;36330270;protein_coding
ENSMUSG00000050122;chr1;37083441;protein_coding
ENSMUSG00000061518;chr1;36748425;protein_coding
ENSMUSG00000067653;chr1;36592574;protein_coding
ENSMUSG00000073704;chr1;36650177;protein_coding
ENSMUSG00000079607;chr1;36968172;protein_coding
ENSMUSG00000079610;chr1;36604061;protein_coding
ENSMUSG00000079611;chr1;36575817;protein_coding
ENSMUSG00000080054;chr1;37015362;protein_coding
ENSMUSG00000026082;chr1;38186507;protein_coding
ENSMUSG00000026083;chr1;38054855;protein_coding
ENSMUSG00000026085;chr1;38014604;protein_coding
ENSMUSG00000026087;chr1;37947398;protein_coding
ENSMUSG00000026088;chr1;37947190;protein_coding
ENSMUSG00000026090;chr1;37776656;protein_coding;-1.5680762996562012
ENSMUSG00000026110;chr1;37593258;protein_coding
ENSMUSG00000026111;chr1;37487015;protein_coding
ENSMUSG00000026112;chr1;37486854;protein_coding
ENSMUSG00000026113;chr1;37356738;protein_coding
ENSMUSG00000026114;chr1;37276106;protein_coding
ENSMUSG00000037138;chr1;38721800;protein_coding
ENSMUSG00000037216;chr1;37929051;protein_coding
ENSMUSG00000058407;chr1;38054050;protein_coding
ENSMUSG00000060771;chr1;37922143;protein_coding
ENSMUSG00000061584;chr1;37973338;protein_coding
ENSMUSG00000080025;chr1;37474944;protein_coding
ENSMUSG00000026080;chr1;38955005;protein_coding;2.40549883381125
ENSMUSG00000048814;chr1;38878060;protein_coding
ENSMUSG00000067604;chr1;38995994;protein_coding
ENSMUSG00000003134;chr1;39535580;protein_coding
ENSMUSG00000003135;chr1;39592667;protein_coding
ENSMUSG00000026072;chr1;40281925;protein_coding
ENSMUSG00000026073;chr1;40141587;protein_coding
ENSMUSG00000026074;chr1;39958075;protein_coding
ENSMUSG00000026077;chr1;39251049;protein_coding;-1.7645260634188564
ENSMUSG00000026078;chr1;39044662;protein_coding
ENSMUSG00000048234;chr1;39634250;protein_coding
ENSMUSG00000050967;chr1;39708027;protein_coding;1.816854263011937
ENSMUSG00000057173;chr1;39777842;protein_coding
ENSMUSG00000073702;chr1;39424757;protein_coding
ENSMUSG00000026062;chr1;40738470;protein_coding;-2.9020263119084047
ENSMUSG00000026065;chr1;40637072;protein_coding
ENSMUSG00000026068;chr1;40572207;protein_coding
ENSMUSG00000026069;chr1;40496621;protein_coding
ENSMUSG00000026070;chr1;40522851;protein_coding
ENSMUSG00000041945;chr1;40847508;protein_coding
ENSMUSG00000070942;chr1;40381472;protein_coding
ENSMUSG00000079588;chr1;40862446;protein_coding;-1.7081682694690306
ENSMUSG00000045515;chr1;42753991;protein_coding
ENSMUSG00000053640;chr1;42286571;protein_coding
ENSMUSG00000060424;chr1;42749960;protein_coding
ENSMUSG00000060679;chr1;42908128;protein_coding
ENSMUSG00000008136;chr1;43220714;protein_coding
ENSMUSG00000010290;chr1;43155555;protein_coding
ENSMUSG00000026051;chr1;43787693;protein_coding
ENSMUSG00000041763;chr1;43990847;protein_coding
ENSMUSG00000041878;chr1;43149433;protein_coding
ENSMUSG00000041907;chr1;43009808;protein_coding;-1.741131708169619
ENSMUSG00000047343;chr1;44076851;protein_coding
ENSMUSG00000057363;chr1;43884593;protein_coding
ENSMUSG00000066877;chr1;43502596;protein_coding
ENSMUSG00000070939;chr1;43155467;protein_coding
ENSMUSG00000073773;chr1;43514118;protein_coding
ENSMUSG00000079586;chr1;43009984;protein_coding
ENSMUSG00000079587;chr1;43009719;protein_coding
ENSMUSG00000026047;chr1;44175618;protein_coding
ENSMUSG00000026048;chr1;44204692;protein_coding
ENSMUSG00000026049;chr1;44159233;protein_coding
ENSMUSG00000041684;chr1;44176007;protein_coding
ENSMUSG00000046828;chr1;44275776;protein_coding
ENSMUSG00000025993;chr1;45982439;protein_coding;1.5334126110732718
ENSMUSG00000025995;chr1;45852344;protein_coding
ENSMUSG00000026042;chr1;45560127;protein_coding
ENSMUSG00000026043;chr1;45368477;protein_coding
ENSMUSG00000041144;chr1;46487608;protein_coding
ENSMUSG00000044457;chr1;46087314;protein_coding
ENSMUSG00000056870;chr1;44608356;protein_coding
ENSMUSG00000067536;chr1;46346411;protein_coding
ENSMUSG00000070896;chr1;46038393;protein_coding
ENSMUSG00000073694;chr1;46232431;protein_coding
ENSMUSG00000079572;chr1;46135353;protein_coding
ENSMUSG00000025986;chr1;46910354;protein_coding
ENSMUSG00000002881;chr1;52557204;protein_coding
ENSMUSG00000018417;chr1;51972796;protein_coding
ENSMUSG00000026098;chr1;53353840;protein_coding
ENSMUSG00000026100;chr1;53118484;protein_coding;-2.2167500376007037
ENSMUSG00000026102;chr1;52874419;protein_coding
ENSMUSG00000026103;chr1;52290076;protein_coding
ENSMUSG00000026104;chr1;52176282;protein_coding
ENSMUSG00000026107;chr1;51535243;protein_coding
ENSMUSG00000041426;chr1;52901892;protein_coding
ENSMUSG00000041439;chr1;52784162;protein_coding
ENSMUSG00000043015;chr1;52687591;protein_coding
ENSMUSG00000043629;chr1;53020104;protein_coding;-1.9303149678200822
ENSMUSG00000045954;chr1;51345970;protein_coding
ENSMUSG00000055802;chr1;52713885;protein_coding
ENSMUSG00000060715;chr1;53244461;protein_coding
ENSMUSG00000062939;chr1;52065087;protein_coding;-1.638544551694578
ENSMUSG00000078291;chr1;52147910;protein_coding
ENSMUSG00000025983;chr1;54307527;protein_coding
ENSMUSG00000026094;chr1;53841998;protein_coding
ENSMUSG00000026095;chr1;53409535;protein_coding
ENSMUSG00000026096;chr1;53370505;protein_coding
ENSMUSG00000026097;chr1;53353966;protein_coding
ENSMUSG00000041365;chr1;53525571;protein_coding
ENSMUSG00000042807;chr1;54251878;protein_coding
ENSMUSG00000067440;chr1;53622541;protein_coding
ENSMUSG00000067534;chr1;53763628;protein_coding
ENSMUSG00000041303;chr1;54495815;protein_coding
ENSMUSG00000025977;chr1;55420163;protein_coding
ENSMUSG00000025978;chr1;55283626;protein_coding
ENSMUSG00000025979;chr1;55188136;protein_coding
ENSMUSG00000025980;chr1;55144689;protein_coding
ENSMUSG00000025981;chr1;55109614;protein_coding
ENSMUSG00000025982;chr1;55084323;protein_coding
ENSMUSG00000038331;chr1;57028178;protein_coding;1.5245379885743502
ENSMUSG00000038349;chr1;55463232;protein_coding
ENSMUSG00000045336;chr1;56694220;protein_coding
ENSMUSG00000046994;chr1;55294065;protein_coding
ENSMUSG00000052331;chr1;54983202;protein_coding
ENSMUSG00000061863;chr1;55343249;protein_coding
ENSMUSG00000073675;chr1;55283095;protein_coding
ENSMUSG00000073676;chr1;55145184;protein_coding
ENSMUSG00000079561;chr1;55094720;protein_coding
ENSMUSG00000025971;chr1;57463606;protein_coding
ENSMUSG00000026039;chr1;58052910;protein_coding
ENSMUSG00000038305;chr1;57831772;protein_coding
ENSMUSG00000038323;chr1;57434526;protein_coding
ENSMUSG00000048495;chr1;57463305;protein_coding
ENSMUSG00000054770;chr1;58026896;protein_coding
ENSMUSG00000063558;chr1;58086813;protein_coding
ENSMUSG00000026027;chr1;59030366;protein_coding
ENSMUSG00000026028;chr1;59030274;protein_coding
ENSMUSG00000026029;chr1;58852276;protein_coding
ENSMUSG00000026031;chr1;58768395;protein_coding
ENSMUSG00000026032;chr1;58643443;protein_coding
ENSMUSG00000026034;chr1;58480866;protein_coding
ENSMUSG00000026035;chr1;58502330;protein_coding
ENSMUSG00000026036;chr1;58502111;protein_coding
ENSMUSG00000026037;chr1;58561771;protein_coding
ENSMUSG00000038174;chr1;58643167;protein_coding
ENSMUSG00000038242;chr1;58267241;protein_coding
ENSMUSG00000047383;chr1;59060287;protein_coding
ENSMUSG00000047528;chr1;58752801;protein_coding
ENSMUSG00000051223;chr1;58449992;protein_coding
ENSMUSG00000059647;chr1;58703429;protein_coding
ENSMUSG00000064294;chr1;58170022;protein_coding
ENSMUSG00000072295;chr1;59151744;protein_coding
ENSMUSG00000079551;chr1;58768352;protein_coding
ENSMUSG00000079554;chr1;58335170;protein_coding
ENSMUSG00000026024;chr1;59294063;protein_coding
ENSMUSG00000038079;chr1;59177203;protein_coding
ENSMUSG00000079550;chr1;59218397;protein_coding
ENSMUSG00000026017;chr1;60164925;protein_coding
ENSMUSG00000026018;chr1;60099931;protein_coding
ENSMUSG00000026019;chr1;60155489;protein_coding
ENSMUSG00000026020;chr1;59741853;protein_coding
ENSMUSG00000026021;chr1;59727678;protein_coding
ENSMUSG00000026023;chr1;59313817;protein_coding
ENSMUSG00000041003;chr1;60238548;protein_coding
ENSMUSG00000041040;chr1;59969850;protein_coding
ENSMUSG00000041075;chr1;59539023;protein_coding;1.8196553196177863
ENSMUSG00000047361;chr1;59573108;protein_coding
ENSMUSG00000049439;chr1;60400167;protein_coding
ENSMUSG00000067336;chr1;59821481;protein_coding
ENSMUSG00000073664;chr1;60317158;protein_coding
ENSMUSG00000026009;chr1;61034765;protein_coding
ENSMUSG00000026011;chr1;60965869;protein_coding
ENSMUSG00000026012;chr1;60803310;protein_coding;-1.6609514458524182
ENSMUSG00000026014;chr1;60623613;protein_coding
ENSMUSG00000026782;chr1;60466578;protein_coding
ENSMUSG00000052062;chr1;61685398;protein_coding
ENSMUSG00000025964;chr1;63492465;protein_coding
ENSMUSG00000025967;chr1;63223739;protein_coding
ENSMUSG00000025968;chr1;63223259;protein_coding
ENSMUSG00000025969;chr1;62749859;protein_coding
ENSMUSG00000027520;chr1;63319839;protein_coding
ENSMUSG00000040865;chr1;63161241;protein_coding
ENSMUSG00000046856;chr1;63260783;protein_coding
ENSMUSG00000069085;chr1;63733501;protein_coding
ENSMUSG00000025961;chr1;63815841;protein_coding
ENSMUSG00000025962;chr1;63777215;protein_coding
ENSMUSG00000025963;chr1;63776892;protein_coding
ENSMUSG00000025956;chr1;64663801;protein_coding
ENSMUSG00000025958;chr1;64579378;protein_coding
ENSMUSG00000025959;chr1;64168065;protein_coding
ENSMUSG00000044689;chr1;64011301;protein_coding
ENSMUSG00000045005;chr1;64784324;protein_coding;2.0249648985030717
ENSMUSG00000051344;chr1;65003398;protein_coding
ENSMUSG00000070871;chr1;64737029;protein_coding
ENSMUSG00000080018;chr1;64779650;protein_coding
ENSMUSG00000025952;chr1;65120095;protein_coding
ENSMUSG00000025955;chr1;65079322;protein_coding
ENSMUSG00000044429;chr1;65149924;protein_coding
ENSMUSG00000044816;chr1;65169767;protein_coding
ENSMUSG00000067299;chr1;65110012;protein_coding
ENSMUSG00000070870;chr1;65097723;protein_coding
ENSMUSG00000073658;chr1;65128862;protein_coding
ENSMUSG00000073659;chr1;65122185;protein_coding
ENSMUSG00000079526;chr1;65108908;protein_coding
ENSMUSG00000079527;chr1;65104190;protein_coding
ENSMUSG00000025949;chr1;65233259;protein_coding
ENSMUSG00000025950;chr1;65225640;protein_coding
ENSMUSG00000025945;chr1;65973096;protein_coding
ENSMUSG00000025946;chr1;65357831;protein_coding
ENSMUSG00000079520;chr1;65328452;protein_coding
ENSMUSG00000025997;chr1;69732395;protein_coding
ENSMUSG00000053153;chr1;69873562;protein_coding
ENSMUSG00000062209;chr1;69154633;protein_coding
ENSMUSG00000079512;chr1;68641907;protein_coding
ENSMUSG00000026192;chr1;71603733;protein_coding
ENSMUSG00000026193;chr1;71699746;protein_coding
ENSMUSG00000050296;chr1;71461484;protein_coding
ENSMUSG00000073652;chr1;71699411;protein_coding
ENSMUSG00000006299;chr1;74331254;protein_coding
ENSMUSG00000006301;chr1;74350935;protein_coding
ENSMUSG00000006304;chr1;74283071;protein_coding
ENSMUSG00000026179;chr1;74331504;protein_coding
ENSMUSG00000026180;chr1;74200563;protein_coding
ENSMUSG00000048480;chr1;74241205;protein_coding
ENSMUSG00000061815;chr1;74172115;protein_coding;-1.8274833474645507
ENSMUSG00000064272;chr1;74325124;protein_coding
ENSMUSG00000073650;chr1;74408682;protein_coding
ENSMUSG00000073651;chr1;74045042;protein_coding
ENSMUSG00000026135;chr1;74634719;protein_coding
ENSMUSG00000026170;chr1;74760148;protein_coding
ENSMUSG00000026171;chr1;74647951;protein_coding
ENSMUSG00000026172;chr1;74634874;protein_coding
ENSMUSG00000026173;chr1;74589462;protein_coding
ENSMUSG00000026174;chr1;74552632;protein_coding
ENSMUSG00000026175;chr1;74455962;protein_coding
ENSMUSG00000026176;chr1;74438173;protein_coding
ENSMUSG00000026177;chr1;74421797;protein_coding
ENSMUSG00000033257;chr1;74708328;protein_coding
ENSMUSG00000033276;chr1;74648029;protein_coding
ENSMUSG00000033364;chr1;74590860;protein_coding
ENSMUSG00000006542;chr1;74795436;protein_coding;-1.753878854387246
ENSMUSG00000026167;chr1;74838593;protein_coding
ENSMUSG00000033227;chr1;74818466;protein_coding;-1.517604750624021
ENSMUSG00000006546;chr1;74939709;protein_coding
ENSMUSG00000047021;chr1;74982173;protein_coding
ENSMUSG00000055197;chr1;74931993;protein_coding
ENSMUSG00000006538;chr1;74998246;protein_coding
ENSMUSG00000026162;chr1;75102130;protein_coding
ENSMUSG00000026197;chr1;75165309;protein_coding
ENSMUSG00000026198;chr1;75176955;protein_coding;1.8811021577603935
ENSMUSG00000026199;chr1;75189026;protein_coding
ENSMUSG00000026200;chr1;75207353;protein_coding
ENSMUSG00000026201;chr1;75207430;protein_coding
ENSMUSG00000026202;chr1;75215828;protein_coding;1.691872510977139
ENSMUSG00000026203;chr1;75233030;protein_coding
ENSMUSG00000026204;chr1;75260783;protein_coding
ENSMUSG00000026205;chr1;75130464;protein_coding
ENSMUSG00000026207;chr1;75371872;protein_coding
ENSMUSG00000026208;chr1;75356907;protein_coding
ENSMUSG00000026209;chr1;75313915;protein_coding
ENSMUSG00000033021;chr1;75432505;protein_coding
ENSMUSG00000033061;chr1;75274955;protein_coding
ENSMUSG00000033124;chr1;75188770;protein_coding
ENSMUSG00000033159;chr1;75139271;protein_coding
ENSMUSG00000049339;chr1;75139364;protein_coding
ENSMUSG00000006576;chr1;75542846;protein_coding
ENSMUSG00000026211;chr1;75502936;protein_coding
ENSMUSG00000026213;chr1;75518127;protein_coding
ENSMUSG00000032968;chr1;75503652;protein_coding
ENSMUSG00000032997;chr1;75475882;protein_coding
ENSMUSG00000033007;chr1;75447011;protein_coding
ENSMUSG00000051703;chr1;75476142;protein_coding
ENSMUSG00000073649;chr1;75557576;protein_coding
ENSMUSG00000026235;chr1;77511663;protein_coding
ENSMUSG00000004872;chr1;78193691;protein_coding
ENSMUSG00000032908;chr1;78306920;protein_coding
ENSMUSG00000012187;chr1;78507744;protein_coding
ENSMUSG00000026245;chr1;78485434;protein_coding
ENSMUSG00000032883;chr1;78654400;protein_coding
ENSMUSG00000047330;chr1;78813486;protein_coding;-1.6284385726972306
ENSMUSG00000072978;chr1;78964654;protein_coding
ENSMUSG00000079470;chr1;78654449;protein_coding
ENSMUSG00000004364;chr1;80337017;protein_coding
ENSMUSG00000026248;chr1;79772708;protein_coding
ENSMUSG00000026249;chr1;79855211;protein_coding
ENSMUSG00000038608;chr1;80755128;protein_coding
ENSMUSG00000043230;chr1;80210519;protein_coding
ENSMUSG00000050711;chr1;79436665;protein_coding
ENSMUSG00000054702;chr1;79668545;protein_coding
ENSMUSG00000073642;chr1;79759292;protein_coding
ENSMUSG00000073643;chr1;79758344;protein_coding
ENSMUSG00000054976;chr1;81073779;protein_coding
ENSMUSG00000022591;chr1;82229687;protein_coding
ENSMUSG00000026142;chr1;82313166;protein_coding
ENSMUSG00000026149;chr1;82765031;protein_coding
ENSMUSG00000026150;chr1;82721493;protein_coding
ENSMUSG00000026159;chr1;82836058;protein_coding
ENSMUSG00000026166;chr1;83113341;protein_coding
ENSMUSG00000038496;chr1;83035023;protein_coding
ENSMUSG00000053161;chr1;83156337;protein_coding
ENSMUSG00000055980;chr1;82287991;protein_coding
ENSMUSG00000067158;chr1;82583367;protein_coding
ENSMUSG00000079465;chr1;82583551;protein_coding;-1.7067551439617896
ENSMUSG00000080016;chr1;82448289;protein_coding
ENSMUSG00000026163;chr1;83404741;protein_coding;1.631372072641612
ENSMUSG00000026219;chr1;84835879;protein_coding
ENSMUSG00000026220;chr1;84931700;protein_coding;-3.0111016250098115
ENSMUSG00000036766;chr1;84692796;protein_coding
ENSMUSG00000045658;chr1;84281166;protein_coding;-1.5681759070382117
ENSMUSG00000052477;chr1;85267118;protein_coding
ENSMUSG00000061852;chr1;85038539;protein_coding
ENSMUSG00000072109;chr1;85103209;protein_coding
ENSMUSG00000073633;chr1;84836420;protein_coding
ENSMUSG00000078288;chr1;85110241;protein_coding
ENSMUSG00000079453;chr1;85323926;protein_coding
ENSMUSG00000079455;chr1;85273786;protein_coding
ENSMUSG00000079456;chr1;85256405;protein_coding
ENSMUSG00000079457;chr1;85196186;protein_coding
ENSMUSG00000079458;chr1;85271682;protein_coding
ENSMUSG00000079459;chr1;85106428;protein_coding
ENSMUSG00000026222;chr1;87546625;protein_coding;-2.257249355434872
ENSMUSG00000026223;chr1;87791178;protein_coding
ENSMUSG00000026224;chr1;87825058;protein_coding
ENSMUSG00000026226;chr1;87918521;protein_coding
ENSMUSG00000026227;chr1;87942843;protein_coding
ENSMUSG00000026228;chr1;88008545;protein_coding
ENSMUSG00000026229;chr1;87961194;protein_coding
ENSMUSG00000026234;chr1;88255939;protein_coding
ENSMUSG00000026237;chr1;88284737;protein_coding
ENSMUSG00000026238;chr1;88423311;protein_coding
ENSMUSG00000026239;chr1;88479087;protein_coding
ENSMUSG00000026240;chr1;88479479;protein_coding
ENSMUSG00000026241;chr1;88567147;protein_coding
ENSMUSG00000036574;chr1;88322917;protein_coding
ENSMUSG00000036707;chr1;87690016;protein_coding
ENSMUSG00000049608;chr1;87857630;protein_coding;-2.40817844642159
ENSMUSG00000052760;chr1;87633149;protein_coding
ENSMUSG00000053333;chr1;88600418;protein_coding
ENSMUSG00000062590;chr1;88051355;protein_coding
ENSMUSG00000067125;chr1;88370234;protein_coding
ENSMUSG00000070031;chr1;87497278;protein_coding
ENSMUSG00000070034;chr1;87495379;protein_coding
ENSMUSG00000073627;chr1;88256159;protein_coding
ENSMUSG00000073628;chr1;87507350;protein_coding
ENSMUSG00000079445;chr1;88200043;protein_coding
ENSMUSG00000079452;chr1;87423175;protein_coding
ENSMUSG00000026246;chr1;88986503;protein_coding
ENSMUSG00000026247;chr1;89051602;protein_coding
ENSMUSG00000026251;chr1;89087227;protein_coding
ENSMUSG00000026253;chr1;89102386;protein_coding;-5.443097957625643
ENSMUSG00000026254;chr1;89110489;protein_coding
ENSMUSG00000036480;chr1;89083241;protein_coding
ENSMUSG00000036500;chr1;89021583;protein_coding
ENSMUSG00000079440;chr1;88998181;protein_coding
ENSMUSG00000026255;chr1;89160938;protein_coding;-2.1280006625201526
ENSMUSG00000026258;chr1;89366846;protein_coding
ENSMUSG00000026259;chr1;89442633;protein_coding;1.7723435719497145
ENSMUSG00000048000;chr1;89223617;protein_coding
ENSMUSG00000079436;chr1;89291302;protein_coding
ENSMUSG00000005501;chr1;89905126;protein_coding
ENSMUSG00000026288;chr1;89516951;protein_coding
ENSMUSG00000026289;chr1;89652646;protein_coding
ENSMUSG00000026295;chr1;90303633;protein_coding
ENSMUSG00000036206;chr1;90966990;protein_coding
ENSMUSG00000036251;chr1;90199857;protein_coding
ENSMUSG00000044783;chr1;90174095;protein_coding
ENSMUSG00000049866;chr1;90598451;protein_coding
ENSMUSG00000054545;chr1;89952057;protein_coding;-1.9671907550272112
ENSMUSG00000056055;chr1;89700255;protein_coding
ENSMUSG00000062310;chr1;90406641;protein_coding
ENSMUSG00000070738;chr1;89812155;protein_coding
ENSMUSG00000073623;chr1;89692913;protein_coding
ENSMUSG00000079429;chr1;90123606;protein_coding
ENSMUSG00000079434;chr1;89491125;protein_coding
ENSMUSG00000081984;chr1;90102357;protein_coding
ENSMUSG00000055013;chr1;91351381;protein_coding
ENSMUSG00000026301;chr1;92042113;protein_coding
ENSMUSG00000034486;chr1;91827751;protein_coding
ENSMUSG00000067081;chr1;91911152;protein_coding
ENSMUSG00000026303;chr1;92811684;protein_coding;-1.526064457897313
ENSMUSG00000026304;chr1;92866041;protein_coding
ENSMUSG00000026305;chr1;92895381;protein_coding
ENSMUSG00000034432;chr1;92500074;protein_coding
ENSMUSG00000044337;chr1;92100578;protein_coding
ENSMUSG00000048126;chr1;92740529;protein_coding
ENSMUSG00000056128;chr1;92571736;protein_coding
ENSMUSG00000070732;chr1;93041680;protein_coding
ENSMUSG00000007805;chr1;93698038;protein_coding
ENSMUSG00000026307;chr1;93194935;protein_coding
ENSMUSG00000026308;chr1;93247593;protein_coding
ENSMUSG00000026309;chr1;93295360;protein_coding
ENSMUSG00000026311;chr1;93437121;protein_coding;1.509003445534821
ENSMUSG00000026313;chr1;94044970;protein_coding
ENSMUSG00000034292;chr1;93391271;protein_coding
ENSMUSG00000034343;chr1;93180239;protein_coding
ENSMUSG00000034353;chr1;93076399;protein_coding
ENSMUSG00000047443;chr1;93263007;protein_coding
ENSMUSG00000049515;chr1;93218652;protein_coding
ENSMUSG00000055866;chr1;93355907;protein_coding
ENSMUSG00000067071;chr1;93309799;protein_coding
ENSMUSG00000073617;chr1;93826882;protein_coding
ENSMUSG00000078287;chr1;93121623;protein_coding
ENSMUSG00000026260;chr1;94370335;protein_coding
ENSMUSG00000014602;chr1;94998430;protein_coding
ENSMUSG00000026269;chr1;94807982;protein_coding
ENSMUSG00000026270;chr1;94830953;protein_coding
ENSMUSG00000026271;chr1;94869699;protein_coding;-1.7624922820906685
ENSMUSG00000026272;chr1;95031822;protein_coding
ENSMUSG00000026273;chr1;95202441;protein_coding
ENSMUSG00000026274;chr1;95239366;protein_coding
ENSMUSG00000026275;chr1;95240221;protein_coding
ENSMUSG00000026276;chr1;95375621;protein_coding
ENSMUSG00000026277;chr1;95532246;protein_coding
ENSMUSG00000026278;chr1;95582333;protein_coding
ENSMUSG00000034066;chr1;95375818;protein_coding
ENSMUSG00000034088;chr1;95342229;protein_coding
